1.243982163419452981e-05, 7.548188478163070370e-01, -1.054709733566034036e+00, -1.265404562685145562e+00, 1.570796326794896558e+00, 4.000000000000000222e-01
1.363814709140330432e-05, 6.646612968698716317e-01, -1.160559856663549327e+00, -1.069746573141711288e+00, 1.570796326794896558e+00, 4.000000000000000222e-01
1.363814709140330432e-05, 6.646612968698716317e-01, -1.160559856663549327e+00, -1.069746573141711288e+00, 1.570796326794896558e+00, 1.000000000000000056e-01
1.363814709140330432e-05, 6.646612968698716317e-01, -1.160559856663549327e+00, -1.069746573141711288e+00, 1.570796326794896558e+00, 1.000000000000000056e-01
1.243982163419452981e-05, 7.548188478163070370e-01, -1.054709733566034036e+00, -1.265404562685145562e+00, 1.570796326794896558e+00, 1.000000000000000056e-01
1.243982163419452981e-05, 7.548188478163070370e-01, -1.054709733566034036e+00, -1.265404562685145562e+00, 1.570796326794896558e+00, 1.000000000000000056e-01
-7.065969993108627278e-01, 4.119177125903087378e-01, -8.157230750539559150e-01, -1.161347285195029277e+00, 1.570796326794896558e+00, 1.000000000000000056e-01
-7.065969993108627278e-01, 4.119177125903087378e-01, -8.157230750539559150e-01, -1.161347285195029277e+00, 1.570796326794896558e+00, 1.000000000000000056e-01
-7.066158281649960182e-01, 3.218421966867501260e-01, -9.012982862570438902e-01, -9.856775170296688815e-01, 1.570796326794896558e+00, 1.000000000000000056e-01
-7.066158281649960182e-01, 3.218421966867501260e-01, -9.012982862570438902e-01, -9.856775170296688815e-01, 1.570796326794896558e+00, 4.000000000000000222e-01
-7.066158281649960182e-01, 3.218421966867501260e-01, -9.012982862570438902e-01, -9.856775170296688815e-01, 1.570796326794896558e+00, 4.000000000000000222e-01
-7.065969993108627278e-01, 4.119177125903087378e-01, -8.157230750539559150e-01, -1.161347285195029277e+00, 1.570796326794896558e+00, 4.000000000000000222e-01
-7.065969993108627278e-01, 4.119177125903087378e-01, -8.157230750539559150e-01, -1.161347285195029277e+00, 1.570796326794896558e+00, 4.000000000000000222e-01
1.243982163419452981e-05, 7.548188478163070370e-01, -1.054709733566034036e+00, -1.265404562685145562e+00, 1.570796326794896558e+00, 4.000000000000000222e-01
