-9.118596048690781330e-01, 6.494631321310284644e-01, -7.006523680251295350e-01, -1.266704099638052972e-01, 1.570828457078206286e+00, 6.226652839546320628e-11
-1.303017866591336116e+00, -1.744148487977139617e-01, 4.318712531007702915e-01, 1.311634507867805777e+00, 5.174117328379750358e-01, -1.127036614575943982e-09
2.883089425016510839e-05, 1.570796326794896558e+00, -5.114699496367861586e-01, 6.955153939530938079e-01, -6.877206512000262791e-03, 0.000000000000000000e+00
-1.292175348359065343e-03, 1.172033524010892558e+00, 2.825504491758885212e-02, 2.348835001098507347e-01, 7.436882136364734736e-04, 0.000000000000000000e+00
