-5.710911146003153777e-02,7.403038495825618737e-02,-6.181287195435809789e-02,-4.851762191229146148e-02,0.000000000000000000e+00
-5.726897672078708201e-02,7.372502866563619695e-02,-6.143813978391558100e-02,-4.839273310608438461e-02,0.000000000000000000e+00
-5.742891247814367606e-02,7.341946980860991623e-02,-6.106457848064322097e-02,-4.826691247874915353e-02,0.000000000000000000e+00
-5.758891239931038936e-02,7.311368708750486112e-02,-6.069216824113050218e-02,-4.814014973332485237e-02,0.000000000000000000e+00
-5.774897007479427857e-02,7.280765951140269476e-02,-6.032088968112890581e-02,-4.801243455574133456e-02,0.000000000000000000e+00
-5.790907901825535081e-02,7.250136639525886495e-02,-5.995072382785045229e-02,-4.788375661775248066e-02,0.000000000000000000e+00
-5.806923266637532138e-02,7.219478735715048612e-02,-5.958165211243654502e-02,-4.775410557988073873e-02,0.000000000000000000e+00
-5.822942437874185223e-02,7.188790231564751165e-02,-5.921365636259217496e-02,-4.762347109437391202e-02,0.000000000000000000e+00
-5.838964743774704286e-02,7.158069148730318576e-02,-5.884671879537960865e-02,-4.749184280817595610e-02,0.000000000000000000e+00
-5.854989504850133947e-02,7.127313538425961159e-02,-5.848082201016538417e-02,-4.735921036591220906e-02,0.000000000000000000e+00
-5.871016033876335499e-02,7.096521481196516046e-02,-5.811594898171495993e-02,-4.722556341288988019e-02,0.000000000000000000e+00
-5.887043635888533633e-02,7.065691086699750489e-02,-5.775208305342947879e-02,-4.709089159811405412e-02,0.000000000000000000e+00
-5.903071608177481305e-02,7.034820493499195637e-02,-5.738920793071995707e-02,-4.695518457732179851e-02,0.000000000000000000e+00
-5.919099240287306607e-02,7.003907868866769693e-02,-5.702730767451250765e-02,-4.681843201603182875e-02,0.000000000000000000e+00
-5.935125814015045770e-02,6.972951408595175204e-02,-5.666636669488214068e-02,-4.668062359261422600e-02,0.000000000000000000e+00
-5.951150603411870660e-02,6.941949336819368266e-02,-5.630636974480687090e-02,-4.654174900137660748e-02,0.000000000000000000e+00
-5.967172874786115522e-02,6.910899905847066316e-02,-5.594730191404100744e-02,-4.640179795567105775e-02,0.000000000000000000e+00
-5.983191886708051632e-02,6.879801395997663105e-02,-5.558914862310066624e-02,-4.626076019101909437e-02,0.000000000000000000e+00
-5.999206890016532678e-02,6.848652115449471722e-02,-5.523189561735852154e-02,-4.611862546825652026e-02,0.000000000000000000e+00
-6.015217127827440780e-02,6.817450400094757224e-02,-5.487552896124324453e-02,-4.597538357669880837e-02,0.000000000000000000e+00
-6.031221835544049031e-02,6.786194613402429798e-02,-5.452003503253984723e-02,-4.583102433732616499e-02,0.000000000000000000e+00
-6.047220240869317226e-02,6.754883146287793405e-02,-5.416540051678602613e-02,-4.568553760598813990e-02,0.000000000000000000e+00
-6.063211563820070787e-02,6.723514416989469222e-02,-5.381161240176261795e-02,-4.553891327663014271e-02,0.000000000000000000e+00
-6.079195016743289826e-02,6.692086870952689004e-02,-5.345865797207255410e-02,-4.539114128453872882e-02,0.000000000000000000e+00
-6.095169804334275160e-02,6.660598980719081852e-02,-5.310652480380672474e-02,-4.524221160960834737e-02,0.000000000000000000e+00
-6.111135123656941115e-02,6.629049245822465908e-02,-5.275520075929133329e-02,-4.509211427962762919e-02,0.000000000000000000e+00
